Bug_Number|Status|Product|Priority|Resolution|Severity|Is_Confirmed
1498462|RESOLVED|Firefox|P2|FIXED|enhancement|True
1498466|RESOLVED|Firefox|--|FIXED|normal|True
1498478|RESOLVED|Firefox|P2|FIXED|enhancement|True
1498493|RESOLVED|Firefox|P1|FIXED|normal|True
1498514|NEW|Firefox|P3||major|True
1498517|RESOLVED|Firefox|--|WONTFIX|enhancement|False
1498544|RESOLVED|Firefox|--|INVALID|normal|True
1498555|NEW|Firefox|P5||normal|True
1498567|NEW|Firefox|P5||normal|True
1498577|VERIFIED|Firefox|--|FIXED|normal|True
1498582|RESOLVED|Firefox|--|WORKSFORME|normal|False
1498584|VERIFIED|Firefox|P1|FIXED|normal|True
1498599|UNCONFIRMED|Firefox|--||normal|False
1498602|RESOLVED|Firefox|P3|WONTFIX|normal|True
1498630|RESOLVED|Firefox|P1|FIXED|enhancement|True
1498631|RESOLVED|Firefox|--|DUPLICATE|normal|False
1498633|RESOLVED|Firefox|--|INVALID|normal|True
1498645|RESOLVED|Firefox|P1|FIXED|enhancement|True
1498646|VERIFIED|Firefox|P1|FIXED|enhancement|True
1498656|RESOLVED|Firefox|--|DUPLICATE|normal|False
1498666|RESOLVED|Firefox|--|DUPLICATE|normal|False
1498688|NEW|Firefox|P5||normal|True
1498691|NEW|Firefox|P3||normal|True
1498702|RESOLVED|Firefox|--|DUPLICATE|normal|False
1498704|RESOLVED|Firefox|--|DUPLICATE|normal|True
1498707|RESOLVED|Firefox|--|INVALID|normal|True
1498713|RESOLVED|Firefox|--|FIXED|normal|True
1498714|NEW|Firefox|P5||normal|True
1498725|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1498727|RESOLVED|Firefox|--|FIXED|normal|True
1498738|NEW|Firefox|--||normal|True
1498741|RESOLVED|Firefox|--|INVALID|normal|False
1498746|RESOLVED|Firefox|--|INVALID|normal|False
1498748|RESOLVED|Firefox|P2|FIXED|normal|True
1498752|RESOLVED|Firefox|--|DUPLICATE|normal|False
1498758|RESOLVED|Firefox|P1|FIXED|normal|True
1498760|RESOLVED|Firefox|P5|INVALID|normal|True
1498761|RESOLVED|Firefox|--|INVALID|normal|False
1498778|RESOLVED|Firefox|--|DUPLICATE|enhancement|False
1498796|NEW|Firefox|P5||normal|True
1498803|RESOLVED|Firefox|P5|FIXED|normal|True
1498820|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1498827|VERIFIED|Firefox|P1|FIXED|normal|True
1498828|RESOLVED|Firefox|P5|DUPLICATE|normal|True
1498837|RESOLVED|Firefox|--|WORKSFORME|normal|False
1498845|RESOLVED|Firefox|P1|WORKSFORME|normal|True
1498847|RESOLVED|Firefox|--|WORKSFORME|normal|False
1498862|VERIFIED|Firefox|P1|FIXED|normal|True
1498871|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1498875|RESOLVED|Firefox|--|INVALID|normal|False
1498878|RESOLVED|Firefox|P3|FIXED|normal|True
1498879|RESOLVED|Firefox|P2|FIXED|normal|True
1498881|RESOLVED|Firefox|--|WORKSFORME|normal|False
1498883|RESOLVED|Firefox|--|DUPLICATE|normal|False
1498889|RESOLVED|Firefox|--|INVALID|normal|False
1498895|RESOLVED|Firefox|--|DUPLICATE|normal|False
1498914|VERIFIED|Firefox|P1|FIXED|normal|True
1498916|RESOLVED|Firefox|--|INVALID|normal|True
1498919|RESOLVED|Firefox|--|DUPLICATE|normal|False
1498921|RESOLVED|Firefox|--|DUPLICATE|normal|True
1498932|VERIFIED|Firefox|P1|FIXED|normal|True
1498934|VERIFIED|Firefox|P1|FIXED|normal|True
1498935|RESOLVED|Firefox|--|WORKSFORME|normal|False
1498940|VERIFIED|Firefox|--|FIXED|major|True
1498952|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1498961|RESOLVED|Firefox|--|DUPLICATE|normal|False
1498974|ASSIGNED|Firefox|P2||normal|True
1498977|NEW|Firefox|P3||normal|True
1498998|RESOLVED|Firefox|--|FIXED|normal|True
1499018|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1499050|NEW|Firefox|P3||enhancement|True
1499068|VERIFIED|Firefox|P1|FIXED|normal|True
1499071|VERIFIED|Firefox|P1|FIXED|normal|True
1499078|VERIFIED|Firefox|P1|FIXED|normal|True
1499080|RESOLVED|Firefox|P3|DUPLICATE|enhancement|True
1499083|VERIFIED|Firefox|P1|FIXED|normal|True
1499092|RESOLVED|Firefox|P3|FIXED|normal|True
1499095|NEW|Firefox|P4||normal|True
1499110|VERIFIED|Firefox|P1|FIXED|enhancement|True
1499158|RESOLVED|Firefox|--|FIXED|normal|True
1499164|VERIFIED|Firefox|--|FIXED|normal|True
1499193|RESOLVED|Firefox|P1|FIXED|normal|True
1499216|NEW|Firefox|P3||normal|True
1499227|VERIFIED|Firefox|P3|FIXED|normal|True
1499234|RESOLVED|Firefox|--|FIXED|normal|True
1499236|RESOLVED|Firefox|P1|FIXED|normal|True
1499259|VERIFIED|Firefox|--|DUPLICATE|normal|False
1499267|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1499274|RESOLVED|Firefox|--|INVALID|minor|False
1499276|RESOLVED|Firefox|--|INVALID|normal|False
1499279|VERIFIED|Firefox|P1|FIXED|normal|True
1499280|RESOLVED|Firefox|--|DUPLICATE|normal|False
1499291|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1499293|NEW|Firefox|P3||normal|True
1499298|NEW|Firefox|P3||normal|True
1499315|VERIFIED|Firefox|P1|FIXED|normal|True
1499326|RESOLVED|Firefox|P3|FIXED|normal|True
1499334|NEW|Firefox|P3||normal|True
1499340|RESOLVED|Firefox|P3|FIXED|normal|True
1499343|NEW|Firefox|P3||normal|True
1499350|NEW|Firefox|P3||normal|True
1499358|RESOLVED|Firefox|P1|FIXED|normal|True
1499367|RESOLVED|Firefox|P1|FIXED|normal|True
1499371|RESOLVED|Firefox|--|WONTFIX|normal|False
1499375|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1499383|RESOLVED|Firefox|--|WONTFIX|normal|True
1499389|RESOLVED|Firefox|--|INVALID|normal|True
1499401|RESOLVED|Firefox|--|DUPLICATE|normal|True
1499405|RESOLVED|Firefox|--|INVALID|normal|True
1499406|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1499425|RESOLVED|Firefox|--|INVALID|normal|False
1499432|NEW|Firefox|P5||normal|True
1499437|RESOLVED|Firefox|--|DUPLICATE|normal|True
1499439|RESOLVED|Firefox|--|DUPLICATE|normal|False
1499444|RESOLVED|Firefox|--|FIXED|normal|True
1499457|RESOLVED|Firefox|--|FIXED|normal|True
1499540|RESOLVED|Firefox|--|DUPLICATE|normal|False
1499549|VERIFIED|Firefox|P1|FIXED|major|True
1499552|RESOLVED|Firefox|--|FIXED|normal|True
1499555|RESOLVED|Firefox|--|DUPLICATE|normal|False
1499561|RESOLVED|Firefox|--|DUPLICATE|normal|True
1499573|RESOLVED|Firefox|--|WONTFIX|normal|False
1499581|VERIFIED|Firefox|P2|FIXED|normal|True
1499619|NEW|Firefox|--||normal|True
1499652|RESOLVED|Firefox|P2|FIXED|normal|True
1499661|RESOLVED|Firefox|P3|FIXED|normal|True
1499664|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1499675|UNCONFIRMED|Firefox|--||normal|False
1499685|VERIFIED|Firefox|P1|FIXED|normal|True
1499704|VERIFIED|Firefox|P1|FIXED|normal|True
1499706|RESOLVED|Firefox|P2|FIXED|normal|True
1499730|NEW|Firefox|P5||normal|True
1499733|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1499735|RESOLVED|Firefox|--|WORKSFORME|normal|False
1499738|NEW|Firefox|--||normal|True
1499770|NEW|Firefox|P3||normal|True
1499780|NEW|Firefox|P5||normal|True
1499784|RESOLVED|Firefox|--|WORKSFORME|normal|False
1499795|NEW|Firefox|P1||normal|True
1499823|RESOLVED|Firefox|P1|FIXED|enhancement|True
1499829|RESOLVED|Firefox|--|INVALID|normal|True
1499830|RESOLVED|Firefox|--|DUPLICATE|normal|True
1499837|NEW|Firefox|P5||normal|True
1499870|RESOLVED|Firefox|--|FIXED|normal|True
1499881|NEW|Firefox|P2||normal|True
1499883|RESOLVED|Firefox|P3|FIXED|normal|True
1499885|NEW|Firefox|P3||normal|True
1499886|RESOLVED|Firefox|P2|FIXED|enhancement|True
1499894|RESOLVED|Firefox|--|WORKSFORME|normal|False
1499901|RESOLVED|Firefox|P1|FIXED|enhancement|True
1499911|RESOLVED|Firefox|--|FIXED|normal|True
1499912|RESOLVED|Firefox|--|DUPLICATE|normal|True
1499918|RESOLVED|Firefox|--|FIXED|normal|True
1499938|RESOLVED|Firefox|--|DUPLICATE|normal|False
1499940|RESOLVED|Firefox|--|WONTFIX|normal|False
1499942|RESOLVED|Firefox|--|INVALID|normal|False
1499943|UNCONFIRMED|Firefox|P5||normal|False
1500008|NEW|Firefox|--||enhancement|True
1500020|RESOLVED|Firefox|P1|FIXED|normal|True
1500073|VERIFIED|Firefox|--|FIXED|enhancement|True
1500080|RESOLVED|Firefox|P1|FIXED|normal|True
1500086|RESOLVED|Firefox|P3|FIXED|normal|True
1500098|VERIFIED|Firefox|P3|FIXED|normal|True
1500103|VERIFIED|Firefox|P1|FIXED|normal|True
1500106|NEW|Firefox|P5||minor|True
1500129|RESOLVED|Firefox|P3|FIXED|normal|True
1500136|RESOLVED|Firefox|P3|FIXED|normal|True
1500138|RESOLVED|Firefox|P1|FIXED|normal|True
1500151|RESOLVED|Firefox|P5|DUPLICATE|normal|True
1500178|NEW|Firefox|P3||enhancement|True
1500192|NEW|Firefox|P3||enhancement|True
1500208|RESOLVED|Firefox|P1|FIXED|normal|True
1500213|RESOLVED|Firefox|--|WONTFIX|normal|True
1500218|VERIFIED|Firefox|P3|FIXED|normal|True
1500240|RESOLVED|Firefox|--|FIXED|normal|True
1500251|RESOLVED|Firefox|--|FIXED|normal|True
1500252|NEW|Firefox|--||normal|True
1500268|RESOLVED|Firefox|P1|FIXED|normal|True
1500287|RESOLVED|Firefox|--|DUPLICATE|normal|False
1500324|RESOLVED|Firefox|--|WORKSFORME|normal|False
1500325|RESOLVED|Firefox|--|WORKSFORME|normal|True
1500339|RESOLVED|Firefox|P5|FIXED|normal|True
1500424|RESOLVED|Firefox|P3|FIXED|normal|True
1500427|NEW|Firefox|P3||normal|True
1500431|VERIFIED|Firefox|--|FIXED|normal|True
1500444|NEW|Firefox|P3||normal|True
1500445|RESOLVED|Firefox|P1|FIXED|enhancement|True
1500451|RESOLVED|Firefox|P1|FIXED|normal|True
1500457|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1500483|RESOLVED|Firefox|P1|FIXED|normal|True
1500486|RESOLVED|Firefox|P1|FIXED|normal|True
1500489|NEW|Firefox|P3||normal|True
1500498|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1500508|RESOLVED|Firefox|--|INVALID|normal|False
1500513|NEW|Firefox|--||normal|True
1500515|NEW|Firefox|P5||normal|True
1500516|VERIFIED|Firefox|P1|FIXED|normal|True
1500518|VERIFIED|Firefox|--|FIXED|enhancement|True
1500540|RESOLVED|Firefox|P2|FIXED|enhancement|True
1500544|RESOLVED|Firefox|--|DUPLICATE|normal|False
1500553|RESOLVED|Firefox|P1|FIXED|enhancement|True
1500563|RESOLVED|Firefox|P2|FIXED|normal|True
1500604|ASSIGNED|Firefox|P1||enhancement|True
1500612|UNCONFIRMED|Firefox|P3||normal|False
1500619|NEW|Firefox|P3||normal|True
1500639|RESOLVED|Firefox|--|WORKSFORME|normal|True
1500667|NEW|Firefox|P3||normal|True
1500670|RESOLVED|Firefox|--|WORKSFORME|normal|False
1500673|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1500681|RESOLVED|Firefox|--|DUPLICATE|enhancement|False
1500699|RESOLVED|Firefox|--|FIXED|normal|True
1500714|RESOLVED|Firefox|--|INVALID|normal|False
1500715|VERIFIED|Firefox|--|WORKSFORME|normal|False
1500723|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1500746|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1500749|RESOLVED|Firefox|--|INVALID|normal|False
1500774|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1500792|RESOLVED|Firefox|--|DUPLICATE|normal|False
1500799|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1500813|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1500818|RESOLVED|Firefox|P1|FIXED|normal|True
1500823|VERIFIED|Firefox|--|FIXED|normal|True
1500834|UNCONFIRMED|Firefox|P3||critical|False
1500837|RESOLVED|Firefox|--|INVALID|normal|False
1500843|NEW|Firefox|P3||normal|True
1500880|RESOLVED|Firefox|--|INVALID|normal|False
1500884|RESOLVED|Firefox|--|INVALID|normal|False
1500886|RESOLVED|Firefox|--|WORKSFORME|normal|False
1500893|RESOLVED|Firefox|--|WORKSFORME|normal|True
1500900|RESOLVED|Firefox|--|WORKSFORME|normal|False
1500951|RESOLVED|Firefox|--|INVALID|normal|False
1500959|RESOLVED|Firefox|P3|FIXED|normal|True
1500965|RESOLVED|Firefox|--|FIXED|enhancement|True
1500966|RESOLVED|Firefox|P3|DUPLICATE|enhancement|True
1500983|RESOLVED|Firefox|P1|FIXED|normal|True
1500985|RESOLVED|Firefox|--|INVALID|normal|True
1500991|NEW|Firefox|P5||normal|True
1500999|NEW|Firefox|P3||normal|True
1501028|RESOLVED|Firefox|--|WORKSFORME|normal|False
1501065|RESOLVED|Firefox|P3|FIXED|normal|True
1501079|RESOLVED|Firefox|P1|FIXED|normal|True
1501092|RESOLVED|Firefox|--|DUPLICATE|normal|False
1501094|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1501112|RESOLVED|Firefox|--|WORKSFORME|normal|False
1501159|RESOLVED|Firefox|--|DUPLICATE|normal|False
1501170|VERIFIED|Firefox|P1|FIXED|normal|True
1501181|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1501188|RESOLVED|Firefox|--|INVALID|normal|False
1501191|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1501196|RESOLVED|Firefox|P5|FIXED|normal|True
1501214|NEW|Firefox|--||normal|True
1501219|RESOLVED|Firefox|--|WORKSFORME|normal|False
1501234|RESOLVED|Firefox|P3|FIXED|normal|True
1501235|RESOLVED|Firefox|P1|FIXED|normal|True
1501254|RESOLVED|Firefox|P2|FIXED|normal|True
1501270|RESOLVED|Firefox|P1|FIXED|normal|True
1501276|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1501277|NEW|Firefox|P3||normal|True
1501284|NEW|Firefox|P5||normal|True
1501285|ASSIGNED|Firefox|P1||normal|True
1501286|VERIFIED|Firefox|P1|FIXED|normal|True
1501304|VERIFIED|Firefox|P1|FIXED|enhancement|True
1501324|RESOLVED|Firefox|--|INVALID|normal|True
1501337|RESOLVED|Firefox|P1|FIXED|normal|True
1501352|RESOLVED|Firefox|P2|WONTFIX|normal|True
1501367|RESOLVED|Firefox|--|INVALID|normal|False
1501409|RESOLVED|Firefox|--|INVALID|normal|False
1501412|NEW|Firefox|P3||enhancement|True
1501419|RESOLVED|Firefox|--|INVALID|normal|False
1501424|RESOLVED|Firefox|--|WORKSFORME|normal|True
1501435|RESOLVED|Firefox|--|INVALID|major|True
1501440|RESOLVED|Firefox|--|WONTFIX|normal|True
1501447|NEW|Firefox|P3||normal|True
1501459|RESOLVED|Firefox|--|FIXED|normal|True
1501460|RESOLVED|Firefox|P2|DUPLICATE|normal|True
1501469|RESOLVED|Firefox|--|WONTFIX|normal|False
1501478|RESOLVED|Firefox|--|FIXED|normal|True
1501501|NEW|Firefox|P3||normal|True
1501538|RESOLVED|Firefox|--|WONTFIX|minor|True
1501546|RESOLVED|Firefox|--|INVALID|normal|False
1501556|RESOLVED|Firefox|P5|DUPLICATE|critical|True
1501588|NEW|Firefox|P3||normal|True
1501610|RESOLVED|Firefox|--|INVALID|normal|False
1501614|RESOLVED|Firefox|--|INVALID|normal|False
1501624|RESOLVED|Firefox|P1|FIXED|normal|True
1501656|VERIFIED|Firefox|P1|FIXED|normal|True
1501657|RESOLVED|Firefox|--|FIXED|normal|True
1501680|VERIFIED|Firefox|P1|FIXED|normal|True
1501683|RESOLVED|Firefox|--|INVALID|normal|False
1501691|NEW|Firefox|P3||normal|True
1501699|RESOLVED|Firefox|P1|FIXED|normal|True
1501714|RESOLVED|Firefox|--|DUPLICATE|normal|False
1501738|RESOLVED|Firefox|--|FIXED|normal|True
1501750|NEW|Firefox|P3||enhancement|True
1501753|NEW|Firefox|P5||normal|True
1501756|RESOLVED|Firefox|P1|FIXED|major|True
1501761|RESOLVED|Firefox|P3|FIXED|normal|True
1501771|RESOLVED|Firefox|--|DUPLICATE|normal|False
1501789|RESOLVED|Firefox|P3|FIXED|normal|True
1501791|RESOLVED|Firefox|--|FIXED|normal|True
1501811|RESOLVED|Firefox|P1|FIXED|normal|True
1501817|VERIFIED|Firefox|P1|FIXED|enhancement|True
1501829|RESOLVED|Firefox|--|DUPLICATE|critical|False
1501832|RESOLVED|Firefox|--|INVALID|normal|False
1501844|VERIFIED|Firefox|--|DUPLICATE|normal|False
1501856|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1501866|RESOLVED|Firefox|--|INVALID|normal|False
1501877|RESOLVED|Firefox|--|FIXED|normal|True
1501882|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1501891|RESOLVED|Firefox|--|DUPLICATE|normal|False
1501904|RESOLVED|Firefox|P2|FIXED|normal|True
1501916|RESOLVED|Firefox|--|DUPLICATE|normal|False
1501937|UNCONFIRMED|Firefox|P2||normal|False
1501945|RESOLVED|Firefox|--|INVALID|normal|False
1501948|RESOLVED|Firefox|--|WORKSFORME|normal|False
1501954|RESOLVED|Firefox|P3|DUPLICATE|normal|True
1501972|RESOLVED|Firefox|--|DUPLICATE|normal|False
1501977|RESOLVED|Firefox|P1|FIXED|normal|True
1501978|VERIFIED|Firefox|P2|FIXED|normal|True
1501980|VERIFIED|Firefox|P2|FIXED|normal|True
1501989|VERIFIED|Firefox|P1|FIXED|normal|True
1501990|VERIFIED|Firefox|P2|FIXED|normal|True
1501991|VERIFIED|Firefox|P1|FIXED|normal|True
1501996|RESOLVED|Firefox|P3|FIXED|normal|True
1502019|RESOLVED|Firefox|P1|FIXED|normal|True
1502021|RESOLVED|Firefox|P5|FIXED|normal|True
1502039|RESOLVED|Firefox|P1|FIXED|normal|True
1502045|VERIFIED|Firefox|P1|FIXED|normal|True
1502058|UNCONFIRMED|Firefox|P5||normal|False
1502064|RESOLVED|Firefox|--|WORKSFORME|normal|False
1502069|RESOLVED|Firefox|--|FIXED|normal|True
1502076|RESOLVED|Firefox|--|FIXED|normal|True
1502078|RESOLVED|Firefox|--|DUPLICATE|major|True
1502083|VERIFIED|Firefox|P1|FIXED|normal|True
1502086|RESOLVED|Firefox|--|INVALID|normal|False
1502091|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502104|RESOLVED|Firefox|P2|FIXED|enhancement|True
1502109|RESOLVED|Firefox|--|FIXED|normal|True
1502113|RESOLVED|Firefox|P3|FIXED|normal|True
1502130|VERIFIED|Firefox|--|FIXED|normal|True
1502133|RESOLVED|Firefox|--|INVALID|normal|False
1502134|ASSIGNED|Firefox|P2||normal|True
1502140|RESOLVED|Firefox|P1|FIXED|enhancement|True
1502151|RESOLVED|Firefox|--|FIXED|normal|True
1502154|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502169|RESOLVED|Firefox|P5|FIXED|normal|True
1502171|NEW|Firefox|P3||enhancement|True
1502173|RESOLVED|Firefox|--|FIXED|normal|True
1502182|RESOLVED|Firefox|--|FIXED|normal|True
1502188|RESOLVED|Firefox|--|WONTFIX|normal|True
1502193|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502221|VERIFIED|Firefox|--|FIXED|normal|True
1502230|RESOLVED|Firefox|--|INCOMPLETE|enhancement|True
1502236|NEW|Firefox|P3||normal|True
1502237|VERIFIED|Firefox|--|FIXED|normal|True
1502238|RESOLVED|Firefox|--|FIXED|normal|True
1502240|RESOLVED|Firefox|P2|FIXED|normal|True
1502246|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1502258|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502264|RESOLVED|Firefox|--|INVALID|normal|False
1502266|RESOLVED|Firefox|P1|FIXED|normal|True
1502277|NEW|Firefox|P3||normal|True
1502279|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502281|RESOLVED|Firefox|--|WONTFIX|normal|True
1502287|NEW|Firefox|P5||normal|True
1502297|RESOLVED|Firefox|--|INVALID|normal|True
1502316|RESOLVED|Firefox|P2|DUPLICATE|normal|True
1502325|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1502327|NEW|Firefox|--||enhancement|True
1502329|RESOLVED|Firefox|--|INVALID|normal|True
1502345|NEW|Firefox|P3||enhancement|True
1502361|VERIFIED|Firefox|P1|FIXED|normal|True
1502381|RESOLVED|Firefox|P2|DUPLICATE|enhancement|True
1502384|RESOLVED|Firefox|P1|FIXED|enhancement|True
1502385|RESOLVED|Firefox|P1|FIXED|normal|True
1502388|RESOLVED|Firefox|P1|FIXED|normal|True
1502389|RESOLVED|Firefox|P1|FIXED|normal|True
1502394|RESOLVED|Firefox|P2|FIXED|normal|True
1502396|RESOLVED|Firefox|P3|FIXED|normal|True
1502397|NEW|Firefox|P2||normal|True
1502402|RESOLVED|Firefox|--|DUPLICATE|normal|True
1502410|VERIFIED|Firefox|P1|FIXED|critical|True
1502430|RESOLVED|Firefox|P1|FIXED|normal|True
1502441|UNCONFIRMED|Firefox|--||normal|False
1502446|RESOLVED|Firefox|--|INVALID|normal|True
1502453|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502455|RESOLVED|Firefox|P2|FIXED|normal|True
1502461|RESOLVED|Firefox|P2|FIXED|enhancement|True
1502472|RESOLVED|Firefox|--|FIXED|normal|True
1502478|RESOLVED|Firefox|--|WORKSFORME|normal|False
1502501|VERIFIED|Firefox|P1|FIXED|enhancement|True
1502512|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1502523|RESOLVED|Firefox|--|FIXED|normal|True
1502547|RESOLVED|Firefox|P5|WONTFIX|normal|True
1502556|RESOLVED|Firefox|--|FIXED|normal|True
1502573|NEW|Firefox|P3||normal|True
1502575|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502576|VERIFIED|Firefox|P1|FIXED|normal|True
1502593|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502606|RESOLVED|Firefox|--|INVALID|normal|False
1502647|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502648|RESOLVED|Firefox|--|INVALID|normal|False
1502655|RESOLVED|Firefox|P1|FIXED|normal|True
1502673|RESOLVED|Firefox|--|DUPLICATE|enhancement|False
1502675|RESOLVED|Firefox|--|DUPLICATE|enhancement|False
1502677|UNCONFIRMED|Firefox|--||enhancement|False
1502682|RESOLVED|Firefox|--|WONTFIX|normal|False
1502685|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1502695|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502699|RESOLVED|Firefox|--|INCOMPLETE|major|True
1502700|RESOLVED|Firefox|--|WORKSFORME|normal|False
1502710|RESOLVED|Firefox|--|WORKSFORME|enhancement|False
1502714|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502715|NEW|Firefox|--||enhancement|True
1502716|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502728|RESOLVED|Firefox|P1|FIXED|normal|True
1502731|RESOLVED|Firefox|--|FIXED|normal|True
1502735|RESOLVED|Firefox|--|INVALID|normal|False
1502737|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502755|RESOLVED|Firefox|--|WORKSFORME|normal|False
1502756|NEW|Firefox|--||enhancement|True
1502757|VERIFIED|Firefox|P1|FIXED|normal|True
1502758|VERIFIED|Firefox|P1|FIXED|normal|True
1502760|RESOLVED|Firefox|P1|FIXED|normal|True
1502767|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1502768|RESOLVED|Firefox|--|DUPLICATE|major|False
1502779|RESOLVED|Firefox|--|FIXED|normal|True
1502794|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502836|RESOLVED|Firefox|--|DUPLICATE|normal|False
1502838|RESOLVED|Firefox|--|INVALID|normal|False
1502855|RESOLVED|Firefox|--|FIXED|normal|True
1502860|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1502897|NEW|Firefox|P3||normal|True
1502918|RESOLVED|Firefox|--|WONTFIX|minor|True
1502919|RESOLVED|Firefox|--|INVALID|normal|False
1502920|NEW|Firefox|P3||normal|True
1502930|NEW|Firefox|P3||normal|True
1502943|RESOLVED|Firefox|--|INVALID|normal|True
1502949|NEW|Firefox|P2||normal|True
1502971|VERIFIED|Firefox|P1|FIXED|enhancement|True
1502972|RESOLVED|Firefox|--|FIXED|normal|True
1502982|RESOLVED|Firefox|P3|FIXED|normal|True
1502985|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1503026|RESOLVED|Firefox|P5|DUPLICATE|normal|True
1503047|VERIFIED|Firefox|P1|FIXED|critical|True
1503050|RESOLVED|Firefox|P3|FIXED|normal|True
1503051|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1503057|NEW|Firefox|--||normal|True
1503074|RESOLVED|Firefox|P2|FIXED|normal|True
1503088|RESOLVED|Firefox|--|WORKSFORME|normal|False
1503095|UNCONFIRMED|Firefox|--||normal|False
1503168|RESOLVED|Firefox|--|DUPLICATE|normal|False
1503181|RESOLVED|Firefox|--|WORKSFORME|normal|False
1503202|RESOLVED|Firefox|--|DUPLICATE|normal|False
1503205|RESOLVED|Firefox|P3|FIXED|normal|True
1503244|RESOLVED|Firefox|P5|DUPLICATE|normal|True
1503253|NEW|Firefox|P3||normal|True
1503269|NEW|Firefox|P3||normal|True
1503272|RESOLVED|Firefox|P1|FIXED|normal|True
1503284|RESOLVED|Firefox|--|INVALID|normal|False
1503288|VERIFIED|Firefox|P1|FIXED|normal|True
1503295|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1503297|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1503300|RESOLVED|Firefox|--|DUPLICATE|normal|False
1503301|RESOLVED|Firefox|P5|FIXED|normal|True
1503306|RESOLVED|Firefox|P1|FIXED|normal|True
1503323|NEW|Firefox|P5||normal|True
1503325|UNCONFIRMED|Firefox|--||normal|False
1503338|RESOLVED|Firefox|P1|FIXED|normal|True
1503346|RESOLVED|Firefox|--|DUPLICATE|normal|False
1503356|RESOLVED|Firefox|P1|FIXED|normal|True
